run_id,checkpoint,benchmark,task,category,prompt_id,prompt_hash,prompt_level_strict,passed_instruction_count,supported_instruction_count,unsupported_instruction_count,generated_sha256,generation_input_tokens,generation_output_tokens
r029,final,IFEval,ifeval_style,instruction_following,ifeval:16,4014190db7e5475afbff35317833b906d5fa612aeb849baaebd50066876cd002,False,0,1,0,a70f56ad90ff1535116b8e42298cc2f8ad75318bc90d602442f61f917677d86c,41,47
r029,final,IFEval,ifeval_style,instruction_following,ifeval:17,b611101e4cf4c50438193db127a46b83115471e1f9a323293b171fe0c32fcd4b,False,1,2,0,20e6471ff6945b1519a4489a1bdbeb681e8b2dc77e61b632e02922b05a041549,40,47
r029,final,IFEval,ifeval_style,instruction_following,ifeval:18,2c617c3b773c0441c1ff3b6fe4769805768156568d3073dbc003630c06bd7396,False,0,0,1,954e3d58d6ef92c98beaf4ad07cd64ba9f85a4fcbb701bc749b10bbcb0f55c05,32,47
r029,final,IFEval,ifeval_style,instruction_following,ifeval:19,589b029a3e1770a57878ea8e40662d262e2dc61610ebcd353e5cd990c52e2f46,True,2,2,0,c5315692519532418bdfeaa149fbaa9c99c3c9c6e8822416a2bd0f640ba6bd65,36,47
r029,final,IFEval,ifeval_style,instruction_following,ifeval:20,4e409a97bcb48b5a3840bc4a0ef775172e64679177a114d6c84dbc1d1498f7a6,False,1,2,0,2bcbc3e1a49b390185f0e9e0270f3d7a4441fa7f185843c9040d2c0044542d3e,56,384
r029,final,IFEval,ifeval_style,instruction_following,ifeval:21,604a7cd87db1e2120bdb83443d7c9193a4504e33306c9c2572144145a2dfe3f4,True,1,1,0,50fa3c5217b04435584557a16352ed1149eea810e1d6614a4f6c9a2eb99a633f,58,384
r029,final,IFEval,ifeval_style,instruction_following,ifeval:22,3b5ce47c288021c3609ec511bab5833f419c50cc835c03723a448cdf3ecfc517,False,1,2,0,11afc585c2ddd3ec86c9edacd7cb89fa3ca16175c41dd63a5c3bdd8a0dcb3d96,101,384
r029,final,IFEval,ifeval_style,instruction_following,ifeval:23,79e34c750cb797ac6fe65572f3f6371adedab0a0d0abb1094f8af1ff6716f0c9,False,0,1,0,d5fd986089ef93fa59e75b84a954665290aac691f5fb18764bb68c15b1406b9e,38,384
r029,final,IFEval,ifeval_style,instruction_following,ifeval:24,d8c796fadaf59c05d66e1953ce5c2ff309679089c4dcadb3cf01c4fecde2d889,True,1,1,0,a70ab01667f0fedbbeff84e5fff4ba7263f9d433cd2eefbeda3b6ffcea708ba6,35,384
r029,final,IFEval,ifeval_style,instruction_following,ifeval:25,a1410071b241ce3c95cca856a4eb9f36045dc49caa0add483b095d2c95932b3a,True,2,2,0,35c171e97adf23dc1b48116ba27fc015d900bddfee065ad1bc8db9842d8a6d7a,59,384
r029,final,IFEval,ifeval_style,instruction_following,ifeval:26,1522ed919cbe15830d49ccd9e2f08ee9961c60ab8f50afc9bcead1da3296dfe3,False,1,2,0,c9ade1fe6bdf605bdbab090734cae712ad080a8f7db582e3314375a88e25bdc7,50,384
r029,final,IFEval,ifeval_style,instruction_following,ifeval:27,966a6e5022b570188b254f0454e82ff22e7dfbe3b168253b0a6d5b19acd087e8,False,1,2,0,8e0f40d07ac16a1ad7f182a1315e2a5a6d016630d6a3474c98e679b2e6fe87eb,77,384
r029,final,IFEval,ifeval_style,instruction_following,ifeval:28,a4baf1e7f877090e026808a312ef66b1320715e33fa50b7b92429f9b2a592242,True,1,1,0,6aa7f9433bbb362310ea57dfc401a24c31a3f8eb6d682f6b9eb3dd8aadf077ad,93,384
r029,final,IFEval,ifeval_style,instruction_following,ifeval:29,1c0e3de36da2fe803007f80fa01726a9739cd84dfe60a4eebe3bdb6420c25681,False,0,1,0,79ebea8b2bd6f452e54771548a525b77681fa08cf3f1932a76f731fa881e70ab,44,384
r029,final,IFEval,ifeval_style,instruction_following,ifeval:30,4b5ea816c97694da22296ede65d4f6df82e7dd8be90b85756d945e20215c1b9a,True,2,2,0,79504b4ded60a4e29da4ee34c43d477c2f7f26494fd9c2b59f4ba3a6c7aec54c,42,384
r029,final,IFEval,ifeval_style,instruction_following,ifeval:31,e858198126e29d101857d8af876865eac7f311b89a91a7ed1ec78a4977482bfa,False,0,0,1,0f762f903e603ef2a43c1c340ef4c0bec33f64618635c1567a94dd81a8982c49,40,384
r029,final,IFEval,ifeval_style,instruction_following,ifeval:32,19fd41760e793c87be73c5fad3a5baf9fb6acb392ad84119331a5f2952d475d2,True,1,1,0,11eb430f749823d489a60db6976117c6b1f1ccdba345f1e7af37077e6964343a,31,163
r029,final,IFEval,ifeval_style,instruction_following,ifeval:33,c1ad8367dfa84fc3f7db67756db377afd8014166394d8521a07ba0abeed9d813,False,2,3,0,d526c5c1f26116bc90a73550dcdc3c1161b26641643703581666e2ce328ec4a5,83,163
r029,final,IFEval,ifeval_style,instruction_following,ifeval:34,6852702ed58966ea36cead0d9837485b14e9ff3e807d9885178ef240402db7ae,False,1,2,0,1704b71a97cb9db0a62f56484c80804f960053cf66eb99d5025d81808b54e51c,65,163
r029,final,IFEval,ifeval_style,instruction_following,ifeval:35,779eaa940c794f30f477186f0770c2699870da9a36ebc94ce3941ebc2f96840a,True,1,1,0,3eb9d8d549df5d4d7aa8585d0221f95074797874dcb578fd8bc9f4827d032528,44,163
r029,final,IFEval,ifeval_style,instruction_following,ifeval:36,2a11c9cf5cda792283474de26502b349edcb2cb3319d84aa430665c7ff5d6111,True,2,2,0,3be86a98b153040d6f242c8d698d76b81aee4b2e01cced0207a2cffaaad12a26,48,384
r029,final,IFEval,ifeval_style,instruction_following,ifeval:37,a9818e36e63c63ea8468a5000f1cc4d9e1ea7ad99b54d7319fbf9fb5ac91b765,False,0,2,0,3961e7c458507a111e9a213ed2b914e44ff63ef18aefb5c10052ff70a875f973,56,384
r029,final,IFEval,ifeval_style,instruction_following,ifeval:38,e5bff74e1eabc87ea638b66a54928573e00310497c0cfcc20ea2a1993bce48f1,True,1,1,0,1e3034a7875669128c096d7dfe15a24e7f187f8afa933173950e6aa2f81a8dcd,47,384
r029,final,IFEval,ifeval_style,instruction_following,ifeval:39,3ed3106e4530007ae1e778f0895e764e24cbe9cd159e003fb395ef515c78b8c3,False,2,3,0,bc5fadfac85f6594cdf25dab5a0d53af9289418a928d1c93f97d4e2b4eb42ad9,74,384
r029,final,IFEval,ifeval_style,instruction_following,ifeval:40,cc847dda8b93992409dfd8922cf9eef8c9a8e1b39a36ad71f766102874d4eac4,False,0,1,0,8f33ccca167241d6a8062eb5762a72581bbd3e6472f68e9406c78a7eaa86cf43,46,384
r029,final,IFEval,ifeval_style,instruction_following,ifeval:41,0f249468f9731706c6c9a1b72a6952998fde882c4ce5b92f4e38eb464e1c30dc,True,1,1,0,17eeb3973bd551bb8bed9bc92b3f15e73480f78bfb6c83df2e292511f99ce02f,43,384
r029,final,IFEval,ifeval_style,instruction_following,ifeval:42,68b91247b50e163335b2dbaaf450bb6d056e974344404ea42787afd4130f1f4d,True,2,2,0,f9930defa354a98dd527b97ecf81650eafdb98dd711461c7fbd9cdab080514fc,86,384
r029,final,IFEval,ifeval_style,instruction_following,ifeval:43,e18f95162f58e261221a20daa75739afc88348361184b84ff2a0241299f2e6c4,False,0,1,0,7ef0899ee3e9d00372181704506c2620bcd9e7f4323e76f9abe21460d479b905,49,384
r029,final,IFEval,ifeval_style,instruction_following,ifeval:44,49e2c70890e174b33057b854f8b0ed4f7ab7f1a201133c16c65a21583f889ac8,True,2,2,0,78e3323a6b808aa5f7e1d10cc59bee297713cec259b5f176529e1d67b6c80d0a,62,330
r029,final,IFEval,ifeval_style,instruction_following,ifeval:45,13e1f8c48d32a4d7fdd76cd8830ee1121df93887e9f44e79d45ab9d3ea334d69,True,2,2,0,6a777f37fca13c5cb0e1fd03574268597890d4491f0bf1c65398b412468b7364,48,330
r029,final,IFEval,ifeval_style,instruction_following,ifeval:46,95772f683010a700afee5a57e6686a311171ce65a26921adf82c172a95fd691b,True,1,1,0,2b7e3bbfd7cfb920de1cedf9757093567046c91bae5c0465c56a65d3ed077c9f,38,330
r029,final,IFEval,ifeval_style,instruction_following,ifeval:47,7f1e4fe474951cf3219fbd2f4fa5bc70a0571286e34863353d1dc18d91c809bf,False,0,1,0,083561a96f5e98ce4346f032286bdb7576f1ed9d22c0d119ec230f94950d29a7,57,330
r029,final,IFEval,ifeval_style,instruction_following,ifeval:48,029032f15d2db8bc96a04324b71b11ac8cd64b8fb66420d42323fc9f6e8304f1,False,0,1,0,5b06176a6c9fef13a1c86e251ba10483fe492cc12e5ab95751c6fcbbac37251d,39,384
r029,final,IFEval,ifeval_style,instruction_following,ifeval:49,37c54c3574c68f171afe40be7e0a08e8060098b21138056eb63e98b7b6bfb0cc,False,0,1,0,9fcdd4d498d206bcb4f8720e643a9c3868cbe36c70abdb29e9ff0ef32ddb78e7,51,384
r029,final,IFEval,ifeval_style,instruction_following,ifeval:50,fdba31c4b358e594c179eb3b43c97879fdd0c6f7041dfdf01008978a69893731,False,0,0,1,fe4258f8dd41379c4c0f71aab8dc199a1f424cdf3df7cbe1d49c9479c4c4b437,33,384
r029,final,IFEval,ifeval_style,instruction_following,ifeval:51,769e58858bfe559e31dcf7ea98f27b4e7896a61d829e0c998a6a0c7abbf3f399,True,2,2,0,38d5fe1e0d5a1d2536e813c396712a692859edd2487b494421f554a5356873e6,57,384
r029,final,IFEval,ifeval_style,instruction_following,ifeval:52,fa14aa103e960b67d86ef071304ea030f1735d7a653c2d4bf6d2f4eeedeaacfb,False,1,2,0,2a60953f47a7960f9e2a58500ebb86daeda041597c117db67a4ad26906122961,49,384
r029,final,IFEval,ifeval_style,instruction_following,ifeval:53,b49632dd29f8002c3369bdbaba9f095b30fbf8bcfaedabe882d09fe084cbd575,True,1,1,0,84a7fd000aea5957bd37b321e8786f07a08e01a11f2cebd6eb1a0ac66da17658,47,384
r029,final,IFEval,ifeval_style,instruction_following,ifeval:54,bc9da8c1cc81463c30ed4213010ad6ba860df66aa9af2078b3e15a57cf46c7d8,True,2,2,0,5fcc9abe934ad852528154d1c86d6f50383cc9b89de317c4bf096df9a8a43ca0,91,384
r029,final,IFEval,ifeval_style,instruction_following,ifeval:55,c619249300e8a6d9cb27223bad0c0ccd4aa4e354f78a5f5d973e8af431666da4,False,1,2,0,9c1d68565112966b6c3a378eaba28ec0ad6889c21bd8ddb4fa6826826279bd96,98,384
r029,final,IFEval,ifeval_style,instruction_following,ifeval:56,6ecae7945d7bd612d15171c660261df8e25cd01b8b3e453325fefffdda82101c,True,1,1,0,1641c5e7543bfb9d3d29260098542d1acca8a1fbe601602771e309014daf4d75,63,384
r029,final,IFEval,ifeval_style,instruction_following,ifeval:57,66b0b7d7b5adde84a18572cc8a2589827221b07960c2944d271bdf0b6704d9c1,True,2,2,0,dc26f5dac3835d939251c3edba69ca2ce003d56bf553cb77d84d19cda86a157b,71,384
r029,final,IFEval,ifeval_style,instruction_following,ifeval:58,b22002bc851043c20b67b3b5d44ac4b9bc2b8248b76e38e6eaf56e78d625a94c,False,0,1,0,203c99aa7ea0fda7b0c1c442a5f3038dc96ab45472cbebaddc9f95b5906cca7c,49,384
r029,final,IFEval,ifeval_style,instruction_following,ifeval:59,928fa5782ff2afbb268817b3a7025b46941a3a71f809f724ff27cc31ac95902b,False,2,3,0,bd328ed5bcf6dd325f3948e6e40602271b4521ffe08bc67b7209a5481fbcb1e6,78,384
r029,final,IFEval,ifeval_style,instruction_following,ifeval:60,f09bc6af7bf842eb8a2dfc8e3f0d823bd90d2d5bb193b2c30073ca723d1aeb52,True,2,2,0,eb53a76566c9cc934f2dde66a87df642a0f9a429a0a8d7c1245d306f58ff2809,59,384
r029,final,IFEval,ifeval_style,instruction_following,ifeval:61,4c2397c1b639ea8f30f5072610768086cb7c9d8e9b5bd42413df78e684ceaf4d,False,0,1,0,961ddbc2f70d08f0c69c18c26531b19b4b78fdd02124b6eebad2d61c9ac0951d,56,384
r029,final,IFEval,ifeval_style,instruction_following,ifeval:62,4430e75fe4d3949fd860aa0da90101e68110db5e9d932af8e3df6298d53fea94,False,1,2,0,7f93dd479c5b2f8f23ea459146cc062989582880b3d3ee038d732fefc16cd6f0,67,384
r029,final,IFEval,ifeval_style,instruction_following,ifeval:63,94815139e62ae980623c08778c5f35a079418a6d84e017cff92a16938064230b,True,1,1,0,d438b7e0a6bf52cdf0f27dc6121efdee4fd0985336b05bb5330d8e855efa3a4c,44,384
r029,final,IFEval,ifeval_style,instruction_following,ifeval:64,0b0be79d3575a70f5a6c0d3968e67736f1e5d092a4264bf29c0b9922b0b27dfd,True,2,2,0,a9daba683b8a79322a16fa881a0880261f3415408c41cdfa769a5a10b9e593e5,67,356
r029,final,IFEval,ifeval_style,instruction_following,ifeval:65,63e0ea0980461742cac5098174f2d9b750912bb16bb5b361eabd88a9716582b3,False,0,1,0,8f11087cab674cc03271e00c464d37c86092fd7cce4ff9b9e6197377e5a2518b,47,356
r029,final,IFEval,ifeval_style,instruction_following,ifeval:66,c083a95dfb5df34bfbf429ccbf3136b5c1a156bd9ddf4050694e0a16bc4937a2,True,3,3,0,feb6cfaee565f4602609cc01cb9ec6d2ca3afdc9bbf9c4f062c981aafa3d646e,88,356
r029,final,IFEval,ifeval_style,instruction_following,ifeval:67,56c5d42da0aa46bcf313687bddfb4efe37bcc1b8dd01019c6f7a7a8088b2dcfe,True,3,3,0,5044670e04b58c342ddc7d29773d2de66c63bb96b9444006d790b73ec76e347c,63,356
r029,final,IFEval,ifeval_style,instruction_following,ifeval:68,b4eccc11df1894eac566b89e46082491935127f704cba2dfd434d60b9d68d6ac,True,2,2,0,000de704d2bcbc852688ba7f7287a2a4b7271cabc546c61dd6d95acffa568f1f,85,384
r029,final,IFEval,ifeval_style,instruction_following,ifeval:69,bac454823beb59b86eee9f5d6a9ff3c6c81398e9e8fc7535fe97a9cd14e03832,True,1,1,0,51a60d6c2ab6372663cf5dc85e38522086bc219343e9485b39e136d4320fe8d7,33,384
r029,final,IFEval,ifeval_style,instruction_following,ifeval:70,91ca04935c48c534a6162979d641d93869c5c39d49ec8396b686c7076e408720,False,0,1,0,c98d96b7aec98b895e25232a7d825b62357d664936310de5527256436b163cfa,34,384
r029,final,IFEval,ifeval_style,instruction_following,ifeval:71,f7bb8b96ed442804ae816792b820daf83e98eba3e3e9df6f154b8d20d7d28f90,True,1,1,0,4df8b2aa55226963a7872559025223daf7b3c82fcc3cd80b1513c5eac3fbbc48,43,384
r029,final,IFEval,ifeval_style,instruction_following,ifeval:72,af40baf3c954c6265126da3c66f4c3ef2ed6364450016a740055ccebaf39e9b8,False,1,2,0,df48a34a9b2e5748362b3cac2ccad42059ee8076ecbf245cc5503c8dae65c127,95,291
r029,final,IFEval,ifeval_style,instruction_following,ifeval:73,259937a6c2ffc1c920e13904a587c211c7ad3145bc78ad7474d5adcaba025d49,False,0,1,0,5683e50b6e89c76e3141fdcab75b989e3853494131033c325d1e5b924cb2de52,92,291
r029,final,IFEval,ifeval_style,instruction_following,ifeval:74,e8912f0e6b84bf2cb3cb62a99e6ea37e58394febc38ffc5ced9c21db7c3f759e,True,3,3,0,a6d83b3d005166d33764db7da8039af7c02da937b43937eaa22f07c0b7a8c0d8,62,291
r029,final,IFEval,ifeval_style,instruction_following,ifeval:75,c6d3531a059f96b2edde319d97f53a035dc475242410782f100e0930aa13f78a,True,1,1,0,1ce8202d7544f34dbf4be39feff3c47be10af0fd5931919656610a5d997af544,38,291
r029,final,IFEval,ifeval_style,instruction_following,ifeval:76,c6d04ffac0b3c7d329ac5c37986113ec112d698d7c3fc87193d0ac12e39693b9,False,1,2,0,6048d16fee2c6cc68d78cfeade004a694bf71916d34fb6f65896c248d46704c7,49,384
r029,final,IFEval,ifeval_style,instruction_following,ifeval:77,b5332ca785f413e582cba6c92a6eaed729a5800dee7e2549a4f32152f2a8d9ff,False,2,3,0,878d79e3da8210563c70d552a565f7cc0b3d0d67b684f2eb5eecfec48848e8b1,74,384
r029,final,IFEval,ifeval_style,instruction_following,ifeval:78,e2875ca40454ec9afbd1572de51e00da7152a87bf03b83ceab90c3b58d0366de,True,1,1,0,2b491ffc415ff1840513e7157fdfc8f61aba9f3bf6193d9dccc5f8a7df0e7f46,39,384
r029,final,IFEval,ifeval_style,instruction_following,ifeval:79,45d66b7258b86000b3fd9c22b7a5c1721f13b0fe450a92ffaec87227b20f3462,True,2,2,0,e59528d918b2650499b526e8e84345d4a2decd3a1b906aed8e1da31f59b56674,75,384
r029,final,IFEval,ifeval_style,instruction_following,ifeval:80,94b777dcdf75e91c2a66b4584c90e4a0940e5cbe3c78b9552f947599dd9e039b,False,2,3,0,e1b8aa6059d4ac6729dc9d885db354631f360b82eebb93ff8f3187a6efd6a795,58,335
r029,final,IFEval,ifeval_style,instruction_following,ifeval:81,22a0a2b4568bf43b1488cf57b90afa039d2e948802d1e740a1fd32842269f7a6,True,3,3,0,5fba43008730e3220baf5def2d67e181679277ed47750d0d0802a0f50676d1e3,51,335
r029,final,IFEval,ifeval_style,instruction_following,ifeval:82,5c46316f36d76871d84181c0e7f3aad1b9ab97a3a35f16e17fcb93d5a46e5fd7,False,1,2,0,ad7c3888a1f64049c36d05c37d4b8462e649b96d19464171d2403bff0d257a7a,85,335
r029,final,IFEval,ifeval_style,instruction_following,ifeval:83,84986cd051295b4e840301dda119d879555dbff1e025075d4f5f6638742e049b,True,2,2,0,b132a179341fc33357e86d0c34318199934ebe682cd3c4034adecf61879c78bb,62,335
r029,final,IFEval,ifeval_style,instruction_following,ifeval:84,0137ace1c1a89a8565ab8b08048c3532bf9e41f65ddf3682650fc2b4b7b0b39c,True,1,1,0,b290163b84d129659851e2f544b8beeb4612c6e27d01a1032fdb4d99c9a1c8e5,48,383
r029,final,IFEval,ifeval_style,instruction_following,ifeval:85,f70bd843897b3984fa5a0631c8d8b1f68daa13e19e0bc7f699dbffc8eaf2d3e3,True,2,2,0,a83ebf2af663359e3f535cd082357388c27718d4d1dadf33cd939c4f216dc9e1,53,383
r029,final,IFEval,ifeval_style,instruction_following,ifeval:86,5d071be764b60b53c93a47b395db4a196b7eeb35f1ac95426b5ba258256028e9,True,2,2,0,340181c6155f3dffd07a93b63823659dfcd0d5b5d01671a27cab6e187a5bbd48,65,383
r029,final,IFEval,ifeval_style,instruction_following,ifeval:87,7e97b76e98454644a1add3226def8c1afd21cb93dd3aba5cc4820b26e346cea3,False,0,0,1,065564b1b68b624068b4c5138f0de01a4a9c18d861a027e8a8a30c5ff83d4fe1,36,383
r029,final,IFEval,ifeval_style,instruction_following,ifeval:88,49c1bb7b7a65344c45069147e8523fc18e2dc43298a7e43acd841ccd34f9c629,False,0,1,0,d71f571be4ae0ad3239a7e808ca79f43736a6176201b479540a215b7b06a6509,58,384
r029,final,IFEval,ifeval_style,instruction_following,ifeval:89,d946a121fecb33beedb0619c90d0cd5effc77a535e73eaff0b3f98159568fb76,True,2,2,0,e75d12e0f5e46792c558ad22fc0781d628b30ea692e8274cd01a04fd1ac56026,117,384
r029,final,IFEval,ifeval_style,instruction_following,ifeval:90,4f369751beef690f3c8c6b9f2fcd857fcc3cd29a40c96de0b429a250811146b5,False,0,1,0,90965cc11b38793a42824be8a474f048679ffa8e57a4438a4ffa559daa9ad02c,43,384
r029,final,IFEval,ifeval_style,instruction_following,ifeval:91,6f5ebc51d5870f7c7f29a55fa7fa081e07bb4c8b6afe8fccc5c24f8ce4adf5ae,True,2,2,0,6e5df76b6aaff63976653d588d11b22cb27be0060eb99d1d0e2b2e21d627ac69,42,384
r029,final,IFEval,ifeval_style,instruction_following,ifeval:92,915d61d92f83b861200f84e3452453e05e6cd4bacb5033c3f79b7bea2f79843a,True,2,2,0,ed8857c0077cf1606a7f85a0e0687ee89ef87e9b66e894de34562c2db6212aeb,74,384
r029,final,IFEval,ifeval_style,instruction_following,ifeval:93,6ad04dcdc12abc93e27f8686725603c43e13020f44e18cbe240ef054cbd991ae,True,2,2,0,427b7c4a54173c0eaf4c49002b486457a6cc6fb11e29a4f4db23de06c359b864,61,384
r029,final,IFEval,ifeval_style,instruction_following,ifeval:94,587b033cee298453262ebe0f4a22a842b28dca1e772dc3081c8a1551a95f27db,True,1,1,0,31925cf573858714c0a505809bb89f38cdde261ed0443dd095c33b96eb04671b,68,384
r029,final,IFEval,ifeval_style,instruction_following,ifeval:95,3176740f30ae66a06224a2b510c0bc0e5a4de19d4106e644bc5b8bf4b8eada0b,False,1,2,0,ed85b7c4205c9f90c86ef80ed2f14ad75290560f9df356bc4605128cdf772bf0,46,384
r029,final,IFEval,ifeval_style,instruction_following,ifeval:96,ff4dc399938661e260d4a9a2d8d6c5343ab3727a19327492f9ae34ab68ad80d9,True,1,1,0,f442c1cb602844cd0851f14070150d737edba2e2972d4ee881384ab534fafaa5,60,384
r029,final,IFEval,ifeval_style,instruction_following,ifeval:97,09bec0e7dbb9fc7eb9945a86ab6121708b4e6d3daa2c97763aace1f3139a4009,True,2,2,0,483f7b37a14429c93c189214a64114a4462f451ae869ae75704c0aa03f3e23d5,51,384
r029,final,IFEval,ifeval_style,instruction_following,ifeval:98,09d1c95822e8dcabf8a8b4c1eb04fa4c518795f7ed8c1f112c8fd1022c5eb069,True,1,1,0,b7170d789f91771a86668e0489dc84036c5d2cff1d2c4c9e4996fdd5d0fde52d,47,384
r029,final,IFEval,ifeval_style,instruction_following,ifeval:99,dbe88d44c003f9224543df5f1091c757aa4ef7f070e9530251c3e62d82a19835,False,1,2,0,4f9658fd1434217965f3f1f101b8e22137208335ec0d5f4c43a93cc570c0697c,52,384
