run_id,checkpoint,benchmark,task,category,prompt_id,prompt_hash,prompt_level_strict,passed_instruction_count,supported_instruction_count,unsupported_instruction_count,generated_sha256,generation_input_tokens,generation_output_tokens
r004,sft_best,IFEval,ifeval_style,instruction_following,ifeval:10,71a2322518fb82abe2be60af4c6aa95a0202883462ea3fc3429a924eb5a5f7fa,True,1,1,0,19aa864e3b4ecfc490c8020ada34b4de343b9dad301d7fe1f18880f6126b32d3,34,490
r004,sft_best,IFEval,ifeval_style,instruction_following,ifeval:11,2807abb2d5ffce2b5790a315e087490c8d7cac93d1316acc2a91e54b3bf35efa,False,0,1,0,992441456b0edf471ed4029eaa07e1df67525fee7b1d67f48fca7a58343cab31,47,490
r004,sft_best,IFEval,ifeval_style,instruction_following,ifeval:12,4d7c79793a796f33cdc331221fe309fc5194ceb1ac4ffcc15288842e21aa4513,False,0,1,0,2f0ec377ffe483c7fd2e5ed9361bb49c57a25cd3b4160f5e9cdeb45d6cdb5e96,47,385
r004,sft_best,IFEval,ifeval_style,instruction_following,ifeval:13,acf0bed34038ceed58369c5daa5a663b6e39ca9a2961d963864309e449d428e9,True,1,1,0,8f77fcb10a091f3dc95c0c7b9cef9054ee2330dc00ce28340dd89ce1af5b0ee1,41,385
r004,sft_best,IFEval,ifeval_style,instruction_following,ifeval:14,482f4751333f434297bb137c0433b051546dabfc3dff93c8cb748b439e34c2e4,True,1,1,0,35c661546c669d688686a9146b85394cae5986cd84297c43ac2ef0cd92b56d2f,31,281
r004,sft_best,IFEval,ifeval_style,instruction_following,ifeval:15,d8903759c046bc5acbb789b13f0a316d605498fbbc1d0eca3e459fecbebc380d,True,1,1,0,f6cd3a0f0eb50a4de009f715dd1fb3ebb76a8975e6a9104fdd8e2c8a842e3647,47,281
r004,sft_best,IFEval,ifeval_style,instruction_following,ifeval:16,4014190db7e5475afbff35317833b906d5fa612aeb849baaebd50066876cd002,False,0,1,0,e9f6ccd4f7dc62f2bebc11a96fdcff7d8252d7a7008f7f810a5415f1212f50ef,41,30
r004,sft_best,IFEval,ifeval_style,instruction_following,ifeval:17,b611101e4cf4c50438193db127a46b83115471e1f9a323293b171fe0c32fcd4b,False,1,2,0,5da5e2bb7723ea07fa8283ae1e1ab33a64634209e2279502aa696ec58a681043,40,30
r004,sft_best,IFEval,ifeval_style,instruction_following,ifeval:18,2c617c3b773c0441c1ff3b6fe4769805768156568d3073dbc003630c06bd7396,False,0,0,1,ba623fbd0130c7295d06f1568090aeec179cff148ad50a77516adea1c87abf95,32,58
r004,sft_best,IFEval,ifeval_style,instruction_following,ifeval:19,589b029a3e1770a57878ea8e40662d262e2dc61610ebcd353e5cd990c52e2f46,True,2,2,0,4490f8bbb1f45134d444a8b877782f233f30abee925b642cdce65b9b535c4f54,36,58
r004,sft_best,IFEval,ifeval_style,instruction_following,ifeval:20,4e409a97bcb48b5a3840bc4a0ef775172e64679177a114d6c84dbc1d1498f7a6,False,1,2,0,0bd2085b2cad251352f69f7d3052aaabd3f82edbb804d83d9f11ca781d8fba24,56,213
r004,sft_best,IFEval,ifeval_style,instruction_following,ifeval:21,604a7cd87db1e2120bdb83443d7c9193a4504e33306c9c2572144145a2dfe3f4,True,1,1,0,0977e9be67c43743630ad9afe13ef59aaf6a74f17992a6ae584aaadd107629c8,58,213
r004,sft_best,IFEval,ifeval_style,instruction_following,ifeval:22,3b5ce47c288021c3609ec511bab5833f419c50cc835c03723a448cdf3ecfc517,False,1,2,0,8b277fba25c5f748b5ca6494e7ec9740610896fa99cf193cfd4456591047c30b,101,133
r004,sft_best,IFEval,ifeval_style,instruction_following,ifeval:23,79e34c750cb797ac6fe65572f3f6371adedab0a0d0abb1094f8af1ff6716f0c9,False,0,1,0,c73543248b0393e4dbf36ea74d31adc5f4e5a02156b4564fbf44696decfc94e3,38,133
r004,sft_best,IFEval,ifeval_style,instruction_following,ifeval:24,d8c796fadaf59c05d66e1953ce5c2ff309679089c4dcadb3cf01c4fecde2d889,True,1,1,0,ad5a2adef6efffa7552d086e30bc1aeb0822870e2428b9b13dcf2a0ea5554b5f,35,351
r004,sft_best,IFEval,ifeval_style,instruction_following,ifeval:25,a1410071b241ce3c95cca856a4eb9f36045dc49caa0add483b095d2c95932b3a,True,2,2,0,dab2f1fca1b69f994cd045deb398e24ff0c5e6d4145ee8a71ebe47fdbf08b0b0,59,351
r004,sft_best,IFEval,ifeval_style,instruction_following,ifeval:26,1522ed919cbe15830d49ccd9e2f08ee9961c60ab8f50afc9bcead1da3296dfe3,True,2,2,0,9f2eda7e4b078d586d350db8d8cc3718c9fa18dc32fcf24636c88b2a130934e6,50,130
r004,sft_best,IFEval,ifeval_style,instruction_following,ifeval:27,966a6e5022b570188b254f0454e82ff22e7dfbe3b168253b0a6d5b19acd087e8,False,1,2,0,67a702b49ffd55531a361aeaf7575f3eecefbd8a117586f3cfd6efb619ed7714,77,130
r004,sft_best,IFEval,ifeval_style,instruction_following,ifeval:28,a4baf1e7f877090e026808a312ef66b1320715e33fa50b7b92429f9b2a592242,True,1,1,0,8c912a042f9b4f07dee5e91dc18ab63321c2580bdce34e4b7fae58f1efb7c33a,93,71
r004,sft_best,IFEval,ifeval_style,instruction_following,ifeval:29,1c0e3de36da2fe803007f80fa01726a9739cd84dfe60a4eebe3bdb6420c25681,False,0,1,0,48ad754537110f4417afd9147465307ed89c8a331ee772c6dc2ddf27e3fa56c4,44,71
r004,sft_best,IFEval,ifeval_style,instruction_following,ifeval:30,4b5ea816c97694da22296ede65d4f6df82e7dd8be90b85756d945e20215c1b9a,True,2,2,0,492b986c68d1762835f5507243154577640acf08cb1d7c8aabedaab32a1a7980,42,768
r004,sft_best,IFEval,ifeval_style,instruction_following,ifeval:31,e858198126e29d101857d8af876865eac7f311b89a91a7ed1ec78a4977482bfa,False,0,0,1,734ded4edbc0383734e38ce4b9d6e2aee58d35a81e6fa70dfad8c418006da8e9,40,768
r004,sft_best,IFEval,ifeval_style,instruction_following,ifeval:32,19fd41760e793c87be73c5fad3a5baf9fb6acb392ad84119331a5f2952d475d2,True,1,1,0,9cb24266c32d1ffc13ffb83ea6afad0965f7a413da1246cfc41f90cb1f92fe8e,31,61
r004,sft_best,IFEval,ifeval_style,instruction_following,ifeval:33,c1ad8367dfa84fc3f7db67756db377afd8014166394d8521a07ba0abeed9d813,False,2,3,0,313ea9a4323c0510dbd62b655c41e4b0ab0b00026d0e890e4144533b201eb5db,83,61
r004,sft_best,IFEval,ifeval_style,instruction_following,ifeval:34,6852702ed58966ea36cead0d9837485b14e9ff3e807d9885178ef240402db7ae,False,1,2,0,c94d8caa378de820a9833c91e756324ce900b9af5716d5004dcd2a9362d288eb,65,205
r004,sft_best,IFEval,ifeval_style,instruction_following,ifeval:35,779eaa940c794f30f477186f0770c2699870da9a36ebc94ce3941ebc2f96840a,True,1,1,0,ea1f2e0499ec8694b3194c6fc4a376d5b9fdebb99c1fb8ada650cc535949b245,44,205
r004,sft_best,IFEval,ifeval_style,instruction_following,ifeval:36,2a11c9cf5cda792283474de26502b349edcb2cb3319d84aa430665c7ff5d6111,True,2,2,0,e9e5f38688b5e3b51287421bf80911c36ce87d5bd6305a20ecd6a78449ac5414,48,768
r004,sft_best,IFEval,ifeval_style,instruction_following,ifeval:37,a9818e36e63c63ea8468a5000f1cc4d9e1ea7ad99b54d7319fbf9fb5ac91b765,False,0,2,0,64eb950f758ddc792c9d42b9ecae0f4b97e1a334f01c64cbd3c2ba8f73a43cf9,56,768
r004,sft_best,IFEval,ifeval_style,instruction_following,ifeval:38,e5bff74e1eabc87ea638b66a54928573e00310497c0cfcc20ea2a1993bce48f1,True,1,1,0,9bec9b3da5522ab85485d02bc778373b46d2c3aad32f4e2e7192355b3b144ef5,47,509
r004,sft_best,IFEval,ifeval_style,instruction_following,ifeval:39,3ed3106e4530007ae1e778f0895e764e24cbe9cd159e003fb395ef515c78b8c3,True,3,3,0,fe62fe1b6a973f1f0475f12ca693fee029020c76ea9caab2939faf3e2644be72,74,509
r004,sft_best,IFEval,ifeval_style,instruction_following,ifeval:40,cc847dda8b93992409dfd8922cf9eef8c9a8e1b39a36ad71f766102874d4eac4,True,1,1,0,57f85c7a256736bcb36187912aa20b5e57fe6fee94d9b374d876c296db216f9d,46,396
r004,sft_best,IFEval,ifeval_style,instruction_following,ifeval:41,0f249468f9731706c6c9a1b72a6952998fde882c4ce5b92f4e38eb464e1c30dc,True,1,1,0,851f05d6c895df6b2aa827ca02842eb563ef30e2379f0776af74c6a1c53b684a,43,396
r004,sft_best,IFEval,ifeval_style,instruction_following,ifeval:42,68b91247b50e163335b2dbaaf450bb6d056e974344404ea42787afd4130f1f4d,True,2,2,0,e6a9b9842ecabd119d2d70d4ded2e18a530f67f0cf712b1a64ee7d3b5fc1edbf,86,202
r004,sft_best,IFEval,ifeval_style,instruction_following,ifeval:43,e18f95162f58e261221a20daa75739afc88348361184b84ff2a0241299f2e6c4,False,0,1,0,d2f926e40db0971b39fbda5241867126ae9532fb1260218a5a90203e04cd72fa,49,202
r004,sft_best,IFEval,ifeval_style,instruction_following,ifeval:44,49e2c70890e174b33057b854f8b0ed4f7ab7f1a201133c16c65a21583f889ac8,True,2,2,0,9d98e6cdf0544f9f3bf00459bf2d12eefd6eeea8440c8362fff365b4748ff360,62,313
r004,sft_best,IFEval,ifeval_style,instruction_following,ifeval:45,13e1f8c48d32a4d7fdd76cd8830ee1121df93887e9f44e79d45ab9d3ea334d69,True,2,2,0,bb11acef6416b2b7d435422d015e690164fcfc612c2409451c005ad8ce9c4d13,48,313
r004,sft_best,IFEval,ifeval_style,instruction_following,ifeval:46,95772f683010a700afee5a57e6686a311171ce65a26921adf82c172a95fd691b,True,1,1,0,b69bd2d719210073136a7f9febc6edaf6dd7d97d49628aacaace64684528abf8,38,208
r004,sft_best,IFEval,ifeval_style,instruction_following,ifeval:47,7f1e4fe474951cf3219fbd2f4fa5bc70a0571286e34863353d1dc18d91c809bf,False,0,1,0,7d8a61aec498e770e523968a69b3a79a7945e1f4b5130244cdc91e109fbbe9d9,57,208
r004,sft_best,IFEval,ifeval_style,instruction_following,ifeval:48,029032f15d2db8bc96a04324b71b11ac8cd64b8fb66420d42323fc9f6e8304f1,True,1,1,0,023a8d0cda16cf30e06491a13dd42d07d321358714a946967d94c0b58a368cb2,39,768
r004,sft_best,IFEval,ifeval_style,instruction_following,ifeval:49,37c54c3574c68f171afe40be7e0a08e8060098b21138056eb63e98b7b6bfb0cc,True,1,1,0,a302a0e6c9dba05ecd12b7cab9518d6238ff6c612b58cb9c8b5e5ae976b4832f,51,768
r004,sft_best,IFEval,ifeval_style,instruction_following,ifeval:50,fdba31c4b358e594c179eb3b43c97879fdd0c6f7041dfdf01008978a69893731,False,0,0,1,530245abd2b397964c96f6f9e7af11077a8af1d911d7f36668d9a9332d9db915,33,52
r004,sft_best,IFEval,ifeval_style,instruction_following,ifeval:51,769e58858bfe559e31dcf7ea98f27b4e7896a61d829e0c998a6a0c7abbf3f399,True,2,2,0,fc6f098c0e69994fac29f55daacd0706a67a13b60193bf4bfc410217dfae22b1,57,52
r004,sft_best,IFEval,ifeval_style,instruction_following,ifeval:52,fa14aa103e960b67d86ef071304ea030f1735d7a653c2d4bf6d2f4eeedeaacfb,True,2,2,0,2cb6ef09a41ca9a17c43bc323d784f83d46f7373243a14dc3cb32c4aaa057250,49,768
r004,sft_best,IFEval,ifeval_style,instruction_following,ifeval:53,b49632dd29f8002c3369bdbaba9f095b30fbf8bcfaedabe882d09fe084cbd575,True,1,1,0,7219c58c940431a6fbfaf501baabeff297cdb05fb9a343c551b80b73bf7a6223,47,768
r004,sft_best,IFEval,ifeval_style,instruction_following,ifeval:54,bc9da8c1cc81463c30ed4213010ad6ba860df66aa9af2078b3e15a57cf46c7d8,True,2,2,0,3ad0f804b3fc38e6c5e067813f8ce1c469fb347c1a53d5ee1700b6523ff70a06,91,352
r004,sft_best,IFEval,ifeval_style,instruction_following,ifeval:55,c619249300e8a6d9cb27223bad0c0ccd4aa4e354f78a5f5d973e8af431666da4,False,1,2,0,a7a1100c75ae001c8bf679e36f550d6d58ba74f94a7ce174cc8cf6b854a2ea10,98,352
r004,sft_best,IFEval,ifeval_style,instruction_following,ifeval:56,6ecae7945d7bd612d15171c660261df8e25cd01b8b3e453325fefffdda82101c,True,1,1,0,2276d92ec2997b31c9abd31a20837d9c40a8c98653359b846ae8fa5b25c124a6,63,181
r004,sft_best,IFEval,ifeval_style,instruction_following,ifeval:57,66b0b7d7b5adde84a18572cc8a2589827221b07960c2944d271bdf0b6704d9c1,True,2,2,0,a3588114b527327224a946fac740f35897fc664d38e591c58331ad77e522397b,71,181
r004,sft_best,IFEval,ifeval_style,instruction_following,ifeval:58,b22002bc851043c20b67b3b5d44ac4b9bc2b8248b76e38e6eaf56e78d625a94c,False,0,1,0,b8699d5c3c978b30c532c538595a7112a572a0e99cafbe7fe7b59bc9cf775865,49,360
r004,sft_best,IFEval,ifeval_style,instruction_following,ifeval:59,928fa5782ff2afbb268817b3a7025b46941a3a71f809f724ff27cc31ac95902b,False,2,3,0,b758324a6f6c124a006d1e96a5cb8974611b617cac48bfc65b87bed35156f141,78,360
r004,sft_best,IFEval,ifeval_style,instruction_following,ifeval:60,f09bc6af7bf842eb8a2dfc8e3f0d823bd90d2d5bb193b2c30073ca723d1aeb52,True,2,2,0,30e76cddaa84b3043685a74043949ba198cf090b8657da4a37cba2c75f28896c,59,768
r004,sft_best,IFEval,ifeval_style,instruction_following,ifeval:61,4c2397c1b639ea8f30f5072610768086cb7c9d8e9b5bd42413df78e684ceaf4d,False,0,1,0,6ceb77ec9ded2be6b0cbeac3a95e9f95f8155505a6a89f5ac9743d4a3ea7a1a5,56,768
r004,sft_best,IFEval,ifeval_style,instruction_following,ifeval:62,4430e75fe4d3949fd860aa0da90101e68110db5e9d932af8e3df6298d53fea94,False,1,2,0,343562b78b9ed572c9fcb07d8c9ccc2251bce941b297306b0161d688f403aa2c,67,543
r004,sft_best,IFEval,ifeval_style,instruction_following,ifeval:63,94815139e62ae980623c08778c5f35a079418a6d84e017cff92a16938064230b,True,1,1,0,ae89511da6f1f74d6ab49d9be1da23dc300bb036eec2243370d31143a6164132,44,543
r004,sft_best,IFEval,ifeval_style,instruction_following,ifeval:64,0b0be79d3575a70f5a6c0d3968e67736f1e5d092a4264bf29c0b9922b0b27dfd,True,2,2,0,282ebeeffd953fe1954fe8dcdd5d1a56086fd3878f865e4d62b76784f6d2dcd3,67,272
r004,sft_best,IFEval,ifeval_style,instruction_following,ifeval:65,63e0ea0980461742cac5098174f2d9b750912bb16bb5b361eabd88a9716582b3,False,0,1,0,2d62d186a5cb5899753ed6e3b936c93ffa2f508d48e49aa6f64a02098d09fe66,47,272
r004,sft_best,IFEval,ifeval_style,instruction_following,ifeval:66,c083a95dfb5df34bfbf429ccbf3136b5c1a156bd9ddf4050694e0a16bc4937a2,True,3,3,0,35450d2474b17f64d18c16334ff225f16daa266042b044197b0866f63784ebd4,88,408
r004,sft_best,IFEval,ifeval_style,instruction_following,ifeval:67,56c5d42da0aa46bcf313687bddfb4efe37bcc1b8dd01019c6f7a7a8088b2dcfe,True,3,3,0,952a17c62e2a2945d58bae5ea1780896895baf3e93d23d285a4f7cea635e861b,63,408
r004,sft_best,IFEval,ifeval_style,instruction_following,ifeval:68,b4eccc11df1894eac566b89e46082491935127f704cba2dfd434d60b9d68d6ac,True,2,2,0,9371385146ba5a4d054a15602e071a9a1de54e4aa1bb07f099cb4bcaf0fe11db,85,258
r004,sft_best,IFEval,ifeval_style,instruction_following,ifeval:69,bac454823beb59b86eee9f5d6a9ff3c6c81398e9e8fc7535fe97a9cd14e03832,True,1,1,0,6d315d9577966ce99b0be9e73a492c3e335a709d43e4cc056c719c431258ed23,33,258
r004,sft_best,IFEval,ifeval_style,instruction_following,ifeval:70,91ca04935c48c534a6162979d641d93869c5c39d49ec8396b686c7076e408720,False,0,1,0,41084fa46e671c2496c2a896921c6abe8e40b69628100a5ce8ff8382681d6137,34,768
r004,sft_best,IFEval,ifeval_style,instruction_following,ifeval:71,f7bb8b96ed442804ae816792b820daf83e98eba3e3e9df6f154b8d20d7d28f90,True,1,1,0,032266251b02ed0061749135e91a7cee10f66595899665381db35d2612ee2b63,43,768
r004,sft_best,IFEval,ifeval_style,instruction_following,ifeval:72,af40baf3c954c6265126da3c66f4c3ef2ed6364450016a740055ccebaf39e9b8,False,1,2,0,66c72a0a0a00286441be4620965125294ed5d350a1caa3fca931d52fc0c943b2,95,291
r004,sft_best,IFEval,ifeval_style,instruction_following,ifeval:73,259937a6c2ffc1c920e13904a587c211c7ad3145bc78ad7474d5adcaba025d49,False,0,1,0,bbf72dfabd6aa6ae13cc3097f42a80b42420ca6e3ad71a877f69211fa6e66538,92,291
r004,sft_best,IFEval,ifeval_style,instruction_following,ifeval:74,e8912f0e6b84bf2cb3cb62a99e6ea37e58394febc38ffc5ced9c21db7c3f759e,True,3,3,0,4192d91dab3e34a049f2fa3a858cb923009c5943e35c04ca5f7d5eb9d6e20f73,62,144
r004,sft_best,IFEval,ifeval_style,instruction_following,ifeval:75,c6d3531a059f96b2edde319d97f53a035dc475242410782f100e0930aa13f78a,True,1,1,0,c05a8f8e7b0facd584ca704c07d5d16a471ba28eda1b61b4e61c38b47788393c,38,144
r004,sft_best,IFEval,ifeval_style,instruction_following,ifeval:76,c6d04ffac0b3c7d329ac5c37986113ec112d698d7c3fc87193d0ac12e39693b9,False,1,2,0,27b07c0f91f3087c3539dedac49573c2c93416e12cce5d25511c2822c38cd49d,49,299
r004,sft_best,IFEval,ifeval_style,instruction_following,ifeval:77,b5332ca785f413e582cba6c92a6eaed729a5800dee7e2549a4f32152f2a8d9ff,False,2,3,0,a7a0a086d17faa133bb916f9da7349f04f649def9c4e8ad1637c802755501643,74,299
r004,sft_best,IFEval,ifeval_style,instruction_following,ifeval:78,e2875ca40454ec9afbd1572de51e00da7152a87bf03b83ceab90c3b58d0366de,True,1,1,0,fdc5c220c848ac7e38cde63a47e0d12faef8a624e8d356bc76a6e927c71b6a61,39,552
r004,sft_best,IFEval,ifeval_style,instruction_following,ifeval:79,45d66b7258b86000b3fd9c22b7a5c1721f13b0fe450a92ffaec87227b20f3462,True,2,2,0,4a479dc0fb72b8ab2dae7534d3726b7c1975444106b165024c1f988fa9f63638,75,552
r004,sft_best,IFEval,ifeval_style,instruction_following,ifeval:80,94b777dcdf75e91c2a66b4584c90e4a0940e5cbe3c78b9552f947599dd9e039b,False,2,3,0,bac94f53aa3baa332d3832ed6ed0f6419ebda115d2efc0082f6580a8c58a6080,58,204
r004,sft_best,IFEval,ifeval_style,instruction_following,ifeval:81,22a0a2b4568bf43b1488cf57b90afa039d2e948802d1e740a1fd32842269f7a6,True,3,3,0,58d86fc8dc7373de730450cb092cd7ea8b0c20889d25f0fde79f1aedd5eefe71,51,204
r004,sft_best,IFEval,ifeval_style,instruction_following,ifeval:82,5c46316f36d76871d84181c0e7f3aad1b9ab97a3a35f16e17fcb93d5a46e5fd7,False,1,2,0,ad7c3888a1f64049c36d05c37d4b8462e649b96d19464171d2403bff0d257a7a,85,335
r004,sft_best,IFEval,ifeval_style,instruction_following,ifeval:83,84986cd051295b4e840301dda119d879555dbff1e025075d4f5f6638742e049b,True,2,2,0,3b2b12e53f69c47ba1ee82f3753a5fb3d3d9a83cfb724e009ed4e778a0560e3e,62,335
r004,sft_best,IFEval,ifeval_style,instruction_following,ifeval:84,0137ace1c1a89a8565ab8b08048c3532bf9e41f65ddf3682650fc2b4b7b0b39c,True,1,1,0,560f1d5b3dba31bc9b39d49727c01271204441aebf55402d316ea8e0531e5e15,48,402
r004,sft_best,IFEval,ifeval_style,instruction_following,ifeval:85,f70bd843897b3984fa5a0631c8d8b1f68daa13e19e0bc7f699dbffc8eaf2d3e3,True,2,2,0,eb17513f8b0fb6694532dc50fa22aa77d713b9d6ed8e82e20d34d7f7d482ad66,53,402
r004,sft_best,IFEval,ifeval_style,instruction_following,ifeval:86,5d071be764b60b53c93a47b395db4a196b7eeb35f1ac95426b5ba258256028e9,True,2,2,0,d7bb8a21635e931a792010fa0e500c4c80f618db1b5cb5fa086aec351bd20502,65,222
r004,sft_best,IFEval,ifeval_style,instruction_following,ifeval:87,7e97b76e98454644a1add3226def8c1afd21cb93dd3aba5cc4820b26e346cea3,False,0,0,1,46e412393a8d4705750e1b4feab383502afa6932ca453637ee7a13ae8bd6475c,36,222
r004,sft_best,IFEval,ifeval_style,instruction_following,ifeval:88,49c1bb7b7a65344c45069147e8523fc18e2dc43298a7e43acd841ccd34f9c629,False,0,1,0,9b2ca9b5699bed99204128db8bf9fa34531e77be039489b5072503de67434483,58,152
r004,sft_best,IFEval,ifeval_style,instruction_following,ifeval:89,d946a121fecb33beedb0619c90d0cd5effc77a535e73eaff0b3f98159568fb76,True,2,2,0,dc96718ad661fab4c9c919d81426fdf3c497252046be865fca7867afa5c9fede,117,152
r004,sft_best,IFEval,ifeval_style,instruction_following,ifeval:90,4f369751beef690f3c8c6b9f2fcd857fcc3cd29a40c96de0b429a250811146b5,False,0,1,0,228f1e7a7fa22c723d5e7b564c238a742cff03b060afa053130590b6eff7a399,43,410
r004,sft_best,IFEval,ifeval_style,instruction_following,ifeval:91,6f5ebc51d5870f7c7f29a55fa7fa081e07bb4c8b6afe8fccc5c24f8ce4adf5ae,True,2,2,0,70a2b397d47a64aa452ee299c8a7419b532a3f773a34694f3afe8930f404b3a0,42,410
r004,sft_best,IFEval,ifeval_style,instruction_following,ifeval:92,915d61d92f83b861200f84e3452453e05e6cd4bacb5033c3f79b7bea2f79843a,True,2,2,0,9d77927fb3e658239629285ce26a16ac80bf2771206286bca0bf398c6ee763a1,74,212
r004,sft_best,IFEval,ifeval_style,instruction_following,ifeval:93,6ad04dcdc12abc93e27f8686725603c43e13020f44e18cbe240ef054cbd991ae,True,2,2,0,b775aee819cf54a6710ddbfcd55d0744b6f04b4d639ad06ad35b6ec0f19e7da3,61,212
r004,sft_best,IFEval,ifeval_style,instruction_following,ifeval:94,587b033cee298453262ebe0f4a22a842b28dca1e772dc3081c8a1551a95f27db,True,1,1,0,9b738271f99a6a7278efebc40d6faee7a1fefc1b2f7a54a3ed772fec7252ed7b,68,759
r004,sft_best,IFEval,ifeval_style,instruction_following,ifeval:95,3176740f30ae66a06224a2b510c0bc0e5a4de19d4106e644bc5b8bf4b8eada0b,False,1,2,0,b70cec4306636511475a819f362dc505149c91f5c8d747e39d905c040a730bd6,46,759
r004,sft_best,IFEval,ifeval_style,instruction_following,ifeval:96,ff4dc399938661e260d4a9a2d8d6c5343ab3727a19327492f9ae34ab68ad80d9,True,1,1,0,c453a9643a840b7048536def8e962a5b86c4f3759518f8e5e33cb5e7fbd43356,60,430
r004,sft_best,IFEval,ifeval_style,instruction_following,ifeval:97,09bec0e7dbb9fc7eb9945a86ab6121708b4e6d3daa2c97763aace1f3139a4009,True,2,2,0,686a05c2b4d3931dc15141156eed0fd0839145c10061647be2af7a5e373e3b16,51,430
r004,sft_best,IFEval,ifeval_style,instruction_following,ifeval:98,09d1c95822e8dcabf8a8b4c1eb04fa4c518795f7ed8c1f112c8fd1022c5eb069,True,1,1,0,2b5b30830727a4e253ad7478de3fb7fd8812326990084085d1bacd62d89f02a1,47,193
r004,sft_best,IFEval,ifeval_style,instruction_following,ifeval:99,dbe88d44c003f9224543df5f1091c757aa4ef7f070e9530251c3e62d82a19835,False,1,2,0,fc43494f99b002f780855b6d1996a9b80d1bd0a6decd197239c97993f674439e,52,193
